,fecha,titulo,link,descripcion
47,2019-05-20,Trujillo destituye a Satanás y nombra a Hitler “diablo interino”,http://elmercioco.com/trujillo-destituye-a-satanas-y-nombra-a-hitler-diablo-interino/,"El infierno.-  Julio Cesar Trujillo, ex presidente del Consejo de Participación Ciudadana y Control Social Transitorio (Cpccs-t), encargado de evaluar a los organismos de control de Ecuador, destituyó hoy a Satanás y a cinco demonios por haberse aliado con Hugo Chavez. El presidente del Cpccs-t, Julio César Trujillo, anunció el fallo de ese organismo en el primer día que llegó al infierno y nombró a Adolf Hitler como el “Señor de la obscuridad interino”. El anuncio lo hizo junto a Leon Febres Cordero."
48,2019-05-18,Vinicio Alvarado entrenará en la Ultimate Fighting Championship (UFC) para que lo respeten,http://elmercioco.com/vinicio-alvarado-entrenara-en-la-ultimate-fighting-championship-ufc-para-que-lo-respeten/,APS. Noticias.- El ex ministro ecuatoriano Vinicio Alvarado ha decidido dedicarse a los combates de la Ultimate Fighting Championship (UFC) después de ser agredido por un grandulón en Guayaquil. Alvarado agradeció en sus redes sociales los mensajes de apoyo y afirmó que va a entrenar fuerte para triunfar en las peleas y así ganarse el respeto de los neardentales que viven en Guayaquil.
49,2019-05-17,Rulimán que votó ‘7 VECES SI’ trabajará 12 horas diarias a pesar de ser capitalista,http://elmercioco.com/ruliman-que-voto-7-veces-si-trabajara-12-horas-diarias-a-pesar-de-ser-capitalista/,"Noticia Real.- Una jornada especial de hasta 12 horas diarias deberán cumplir en el Ecuador los trabajadores (anticorreístas incluidos) de acuerdo a las reformas consensuadas por el Consejo Nacional de Trabajo y Salarios el día de ayer. Así se desprende de un documento que publicó la Cámara de Comercio de Quito detallando los acuerdos logrados por parte de los delegados de trabajadores, empleadores y del ministro de Trabajo, ayer."
50,2019-05-17,Yunda nombra a su perro vice alcalde de la capital,http://elmercioco.com/yunda-nombra-a-su-perro-vice-alcalde-de-la-capital/,"EPS. Noticias, Quito, Ecuador.- Zeus, el perro de raza del alcalde de la Capital del Ecuador, fue posesionado como primer vice-alcalde del Concejo Metropolitano de Quito en la primera sesión de constitución del organismo. Zeus es la mascota oficial de del movimiento Unión Ecuatoriana, al que pertenece el alcalde Jorge Yunda. A su favor hubo 12 votos de Unión Ecuatoriana, Izquierda Democrática (alianza con movimiento Vive), Concertación y  CREO."
51,2019-05-15,Guachimán es ascendido a Maestro Mayor,http://elmercioco.com/guachiman-es-ascendido-a-maestro-mayor/,EM. Noticias.- Jorge Yunda se posesionó como nuevo Shiry Carán 23 de la Capital en reemplazo del alcalde Mauricio Rodas.
52,2019-05-15,Taita Dios: “Trujillo ya se estaba pasando de vergante”,http://elmercioco.com/taita-dios-trujillo-ya-se-estaba-pasando-de-vergante/,"APS. Noticias.- Julio César Trujillo, presidente del Consejo de Participación Ciudadana y Control Social transitorio (Cpccs-t) ingresó la tarde de este martes 14 de mayo del 2019 de emergencia al Hospital Metropolitano de Quito por un accidente cerebro vascular.  El director médico del Hospital Metropolitano, Raúl Jervis, informó que la condición de salud del también exasambleísta y expresidente del Tribunal de Garantías Constitucionales de Ecuador es “crítica” con “pronóstico reservado severo”."
53,2019-05-11,"Longazo contento porque la Unión Europea eliminará las visas, pero no tiene ni para el bus",http://elmercioco.com/longazo-contento-porque-la-union-europea-eliminara-las-visas-pero-no-tiene-ni-para-el-bus/,"APS. Noticias.-  Franklin Cunalata, un joven ecuatoriano que es controlador de bus, celebró  con alegría la posible eliminación del visado para los ecuatorianos que quieren ingresar a Europa. Según Cunalata, esto es un paso importante para la unión de las sociedades y para el turismo natural."
54,2019-04-26,Lenin adquiere el guante de Thanos para desaparecer a los servidos públicos,http://elmercioco.com/lenin-adquiere-el-guante-de-thanos-para-desaparecer-a-los-servidos-publicos/,"APS. Noticias.– El Ecuador comenzó a aplicar un plan de despidos en la administración pública para “reducir el Estado”, en cumplimiento de lo pautado por el Programa Económico de Estabilización Fiscal con el FMI. Para evitar las protestas, Moreno ha adquirido el guante de Thanos para desparecer con más eficiencia a los servidores públicos del Ecuador según fuentes oficiales de la Presidencia de la República."
55,2019-04-25,Lenin alza el gas porque los pobres no tienen nada que cocinar,http://elmercioco.com/lenin-alza-el-gas-porque-los-pobres-no-tienen-nada-que-cocinar/,"EM. Noticias.- El Gobierno del presidente Lenín Moreno decidió subir el precio del gas natural. Así lo indica un decreto ejecutivo del 24 de abril de 2019. De acuerdo con el documento, el costo de este tipo de gas variará de acuerdo con las condiciones del mercado.  Las protestas en las redes sociales no han parado de criticar al presidente Moreno ya que subió el precio de la gasolina y ahora el gas."
56,2019-04-23,Moreno quita el desayuno escolar porque los niños están gorditos y no consiguen novia,http://elmercioco.com/moreno-quita-el-desayuno-escolar-porque-los-ninos-estan-gorditos-y-no-consiguen-novia/,"EM. Noticias.- El presidente Lenin Moreno decidió cancelar el desayuno escolar para todos los niños de escuelas fiscales del Ecuador. Este programa fue implementado por el gobierno de Rafael Correa, en el cual todos los niños de las escuelas fiscales recibían un desayuno con vitaminas para que puedan asimilar bien los conocimientos en la escuela y para poder prevenir enfermedades y la desnutrición. Moreno argumentó que decidió eliminar dicho desayuno ya que por culpa del expresidente Correa, los niños están obesos y no pueden conseguir novia."
57,2019-04-22,Chapa que pateó a señora en la cara durante las protestas recibió la medalla de honor,http://elmercioco.com/chapa-que-pateo-a-senora-en-la-cara-durante-las-protestas-recibio-la-medalla-de-honor/,"EM. Noticias.- Con una condecoración ‘Al valor’ fue reconocido el heroísmo del cabo segundo de Policía Brandon Jesus Guamán Quishpe, quien apareció en un video propinándole una patada en la cara a una señora que protestaba contra el régimen de Lenin Moreno. En el video: Una señora que protestaba contra las mentiras de Lenin Moreno, intentaba recoger una bandera del Ecuador la cual estaba tirada en el piso, en ese momento el policía Guamán pateó en la cara a la peligrosa señora."
58,2019-04-18,Correa: “Si tocan a Patiño me pego dos tiros”,http://elmercioco.com/correa-si-tocan-a-patino-me-pego-un-tiro/,"EM. Catilinaria Política.- El excanciller Ricardo Patiño salió ayer a las 18:20 del país, con destino a Perú, horas antes de la audiencia de formulación de cargos por supuesta instigación, herramienta de persecución política. Ante la persecución política contra Patiño, la reacción del expresidente Rafael Correa no se hizo esperar y una vez más amenazó con pegarse un tiro, esta vez con un revolver en la mano."
59,2019-04-16,El “Mishi” le pasaba información a Segismundo para que le llegue a Correa,http://elmercioco.com/el-mishi-le-pasaba-informacion-a-segismundo-para-que-le-llegue-a-correa/,"APS. Prensa Satírica.- Según nuevas investigaciones realizadas por la Fiscalía General Ecuatoriana, Segismundo estaría involucrado en la red de espionaje en la Embajada Ecuatoriana. Seguismundo habría conocido “al Mishi” cuando Correa aún estaba en el poder, luego los dos habrían sido entrenados por la extinta KGB rusa para convertirse en espías profesionales."
60,2019-04-16,Fiscalía presenta cargos contra gato de Assange por espionaje,http://elmercioco.com/fiscalia-presenta-cargos-contra-gato-de-assange-por-espionaje/,"EM. Diatriba Política.- La Fiscalía de Ecuador presentó este lunes cargos contra de el gato de Julian Assange alias “el Mishi” por haber incurrido en el delito de espionaje profesional.  La Fiscalía de Ecuador ha presentado cargos este jueves durante la audiencia preparatoria del juicio contra el gatito de Assange, por haber incurrido en el delito de espionaje en el marco del escándalo de la expulsión de Julian Assange."
61,2019-04-14,Trujillo eliminará el CPCCS con las esferas del dragón,http://elmercioco.com/trujillo-eliminara-el-cpccs-con-las-esferas-del-dragon/,"EM. Sátira Política.-  El presidente del Consejo de Participación Ciudadana y Control Social transitorio (CPCCS-T), Julio César Trujillo, anunció que desde el próximo 15 de mayo iniciará la búsqueda de las esferas del dragón para  eliminar de Consejo de Participación Ciudadana. “En cumplimiento de mi compromiso de meses anteriores, empezaré a recorrer el mundo, buscando las esferas del dragón para eliminar este Consejo de Participación Ciudadana”, anunció Trujillo a través de un video, que circula en redes sociales."
62,2019-04-06,"Moreno: “Correa es el anticristo, su verdadero nombre es Damián”",http://elmercioco.com/moreno-correa-es-el-anticristo-su-verdadero-nombre-es-damian/,"Satírica Política. Quito, Ecuador.- El presidente de Ecuador Lenin Moreno negó  su participación en la empresa ‘offshore’ INA Investment, por la cual la Fiscalía General del Estado abrió una investigación la semana pasada y afirmó que el expresidente Rafael Correa es el anticristo. En una entrevista en CNN Chile, Moreno reveló secretos apocalípticos de Rafael Correa cuando la entrevistadora le preguntó sobre su Offshore."
63,2019-04-04,Moreno: Mi hermano se creó la Offshore para guardar unos milloncitos que se encontró tirados en el piso,http://elmercioco.com/moreno-mi-hermano-se-creo-la-offshore-para-guardar-unos-milloncitos-que-se-encontro-tirados-en-el-piso/,"Sátira Política. Quito, Ecuador.–  El presidente de la República, Lenín Moreno, en una entrevista con la Asociación Ecuatoriana de Radiodifusión, dio declaraciones sobre la empresa Offshore de su hermano. Moreno afirmó que él no ha robado mucho como para ponerlo en una Offshore. “Mi hermano caminando por una calle en Estados Unidos, se tropieza y cae encima de un bulto de billetes de 100 dólares, entonces mi hermano como no sabe que existen bancos ni nada, y por el miedo de que le roben en su casa, se crea una offshore en Panamá para poner esa platita que estaba tirada en el piso, son solo unos milloncitos, además mi hermano no es servidor público, entonces puede tener las offshore que quiera”, manifestó Moreno."
64,2019-04-03,Fiscal General promete que le curará los riñones al Ecuador,http://elmercioco.com/fiscal-general-promete-que-le-curara-los-rinones-al-ecuador/,"Sátira Política. Quito Ecuador.- Por unanimidad, el Consejo de Participación Ciudadana y Control Social transitorio (Cpccs-t) designó a Lady Diana Salazar como la nueva Fiscal General de Ecuador, la tarde de este lunes 1 de abril del 2019 .  La decisión la tomó el Cpccs-t, después de que el viernes pasado terminara la etapa de impugnaciones ciudadanas del concurso de méritos y oposición. EL nombramiento de Salazar fue cuestionado por el puntaje de 10/20 que obtuvo en las pruebas de conocimientos."
65,2019-04-03,Miles de ecuatorianos se crean offshores para que sus amigos les paguen sus deudas,http://elmercioco.com/miles-de-ecuatorianos-se-crean-offshores-para-que-sus-amigos-les-paguen-sus-deudas/,"Noticia Satírica. Quito, Ecuador.- Según cifras oficiales el día de ayer 900.000 ecuatorianos se crearon empresas offshore en paraisos fiscales para poder cobrar las deudas a sus amigos. Esto lo hicieron después de escuchar las declaraciones del presidente Lenin Moreno. Moreno, aseguró este martes en una entrevista con la Asociación Ecuatoriana de Radiodifusión, que su hermano creó la empresa ‘Ina Investment Corporation’ en Panamá para poder cobrar una deuda a un amigo."
66,2019-04-01,Mira como la hija de Moreno pone a sus panas en altos cargos públicos,http://elmercioco.com/mira-como-la-hija-de-moreno-pone-a-sus-panas-en-altos-cargos-publicos/,"Noticia real.- Lastimosamente debido a que los diarios “serios” callan, este diario satírico tiene que denunciar. Hasta ahora no nos hemos equivocado en nada. Denunciamos a Paez y fue verdad, denunciamos a Hinostroza y un año más tarde apareció en la lista de Odebrecht. Esta vez denunciamos a la hija de Lenin Moreno porque pone a sus “amigos” en altos cargos en el gobierno de su padre. Eso es un delito y se llama “tráfico de influencias”."
67,2019-03-31,Lenin le da a la tierra “10 días” para que “se deje de huevadas”,http://elmercioco.com/lenin-le-da-a-la-tierra-10-dias-para-que-se-deje-de-huevadas/,"APS. Noticias. Quito, Ecuador.- Un movimiento sísmico de 6.1 grados en la escala de Richter sacudió las costas del Ecuador, frente a las playas de Salinas, provincia de Santa Elena, la madrugada de este domingo 31 de marzo del 2019.  El Instituto Geofísico registró un total de 27 réplicas con magnitudes de entre 2.2 y 5.4 grados durante la madrugada y mañana de este domingo."
68,2019-03-31,Estudiantes que se queden a los supletorios en más de 5 materias recibirán un PhD en honestidad,http://elmercioco.com/estudiantes-que-se-queden-a-los-supletorios-en-mas-de-5-materias-recibiran-un-phd-en-honestidad/,"Noticia Satírica. Quito, Ecuador.- Después de las afirmaciones de la candidata a Fiscal General de la Nación, Diana Salazar, el ministerio de Educación y la Senescyt han decidido otorgar el título de honestos a aquellos estudiantes que se queden a los supletorios en más de 5 materias. Los títulos en honestidad dependerá del número de materias a pasar en supletorios. Aquellos estudiantes que se queden entre 5 y 7 materias recibirán un máster en honestidad y aquellos que se queden en más de 7 materias recibirán un PhD en honestidad."
69,2019-03-29,VIDEO: Le encuentra a su marido con moza y le saca la pu!@..,http://elmercioco.com/video-le-encuentra-a-su-marido-con-moza-y-le-saca-la-pu/,"¡Esta señora no anda con paros! Le encontró a su marido con una grilla, luego fue a su trabajo y le dio hasta para la limosna."
70,2019-03-28,El reloj que Lenin Moreno se compró con tu dinero,http://elmercioco.com/el-reloj-que-lenin-moreno-se-compro-con-tu-dinero/,Noticia real.- ¿Recuerdan que el presidente de la República Lenin Moreno decía que no le interesan los lujos? ¿Recuerdan que decía que comía arroz con huevo? ¿Recuerdan que decía que solo tiene una “mediaguita” en el oriente? Pues resulta que Moreno es un mitómano compulsivo que no puede contener sus irrealidades.
71,2019-03-27,VIDEO: La hija de Lenin Moreno se burla y de los indígenas ecuatorianos,http://elmercioco.com/video-la-hija-de-lenin-moreno-se-burla-y-de-los-indigenas-ecuatorianos/,Noticia Real.- Cada vez encontramos más material sobre la corrupción de Lenin Moreno. Primero Morneno negó que los muebles que “le donaron” con dinero de una offshore los haya utilizado… fue mentira.  Dijo que comía arroz con huevo… fue mentíra! … ya publicamos sus fotos comiendo langosta a costas del dinero de los ecuatorianos.
72,2019-03-26,VIDEO: Mira como siete viejas le bailan la Macarena a Moreno en sus puti-fiestas,http://elmercioco.com/video-mira-como-siete-viejas-le-bailan-la-macarena-a-moreno-en-sus-puti-fiestas/,¡NOTICIA REAL! Este video es una primicia… 7 viejas le bailan la macarena al patojito en su lujosa vida en Europa.
73,2019-03-26,Los mejores memes de las elecciones 2019,http://elmercioco.com/los-mejores-memes-de-las-elecciones-2019/,Aquí tenemos una recopilación de los mejores memazos de estas elecciones. No se gana pero se goza.
74,2019-03-26,Fotos: Mira lo que come Moreno cuando no hay arroz con huevo,http://elmercioco.com/fotos-mira-lo-que-come-moreno-cuando-no-hay-arroz-con-huevo/,Noticia Real. ¿Recuerdas cuando Moreno decía que comía arroz con huevo?
75,2019-03-26,Tibán pide que le devuelvan los cuyes que regalo en campaña al perder la alcaldía de Salcedo,http://elmercioco.com/tiban-pide-que-le-devuelvan-los-cuyes-que-regalo-en-campana-al-perder-la-alcaldia-de-salcedo/,"Lourdes Tibán junto con varios simpatizantes del movimiento Pachakutik pidieron a los salcedeños que devuelvan los cuyes que regaló durante la campaña política, esto después de perder la alcaldía de Salcedo. Según Tibán, ella regaló mas de 5000 cuyes, por lo que sus perdidas serían alrededor de 50.000 dólares."
76,2019-03-26,Cynthia equipará con toletes más eficaces a los metropolitanos,http://elmercioco.com/cynthia-equipara-con-toletes-mas-eficaces-a-los-metropolitanos/,"APS. Noticias. El Manso, Ecuador.- Al tiempo de confirmar su triunfo como Alcaldesa cuando este lunes el Consejo Nacional Electoral ha contabilizado el 98,40% de los votos en Guayaquil, Cynthia Viteri dijo que habrá un re-equipamiento moderno a la policía metropolitana de Guayaquil. Viteri explicó que importará toletes más modernos y eficaces que podrán ser utilizados contra los vendedores informales del puerto principal."
